maHocSinh,maPhuongAn,diemToan,diemVan,diemNgoaiNgu,diemVatLy,diemHoaHoc,diemSinhHoc,diemTrungBinh,mucKhopSoThich,tiLeTaiChinh,khopDiaBan,diemChuanThamKhao,soLuotTuongTacTruoc,khoiTruong,vungMien,nhomNganh,phuongThuc,nhanPhuHop
24,ANH_N395477_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.5
24,ANH_N628255_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.7
24,ANH_N759133_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.74
24,ANH_N596695_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.3
24,ANH_N779926_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.22
25,ANH_N605528_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.6,0.6,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.04
25,ANH_N827538_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.8,0.6,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.88
25,ANH_N768284_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.6,0.6,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.7
25,ANH_N684209_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.6,0.6,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.43
25,ANH_N174137_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.6,0.6,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.08
25,ANH_N628706_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.6,0.6,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.61
25,ANH_N396286_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.6,0.6,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.71
25,ANH_N700928_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.6,0.6,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.98
25,ANH_N583852_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.6,0.6,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.0
25,ANH_N924441_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.8,0.6,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.59
25,ANH_N395477_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.8,0.6,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.51
25,ANH_N628255_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.8,0.6,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.01
25,ANH_N759133_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.8,0.6,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.08
25,ANH_N596695_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.8,0.6,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.88
25,ANH_N779926_DiemThiTHPT,7.7,6.4,5.7,7.0,7.4,7.6,6.966666666666668,0.8,0.6,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.02
26,ANH_N605528_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,0.6,0.8,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.2
26,ANH_N827538_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,1.0,0.8,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.86
26,ANH_N768284_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,0.6,0.8,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.92
26,ANH_N684209_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,0.6,0.8,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.88
26,ANH_N174137_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,0.6,0.8,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.37
26,ANH_N628706_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,0.6,0.8,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.02
26,ANH_N396286_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,0.6,0.8,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.84
26,ANH_N700928_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,0.6,0.8,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.87
26,ANH_N583852_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,0.6,0.8,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.14
26,ANH_N924441_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,1.0,0.8,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.13
26,ANH_N395477_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,1.0,0.8,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.83
26,ANH_N628255_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,1.0,0.8,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.36
26,ANH_N759133_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,1.0,0.8,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.18
26,ANH_N596695_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,1.0,0.8,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.63
26,ANH_N779926_DiemThiTHPT,6.6,7.2,7.8,6.9,7.0,6.8,7.05,1.0,0.8,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.9
27,ANH_N605528_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.8,1.0,1.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.53
27,ANH_N827538_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.6,1.0,1.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.72
27,ANH_N768284_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.8,1.0,1.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.84
27,ANH_N684209_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.8,1.0,1.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.53
27,ANH_N174137_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.8,1.0,1.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.0
27,ANH_N628706_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.8,1.0,1.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.8
27,ANH_N396286_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.8,1.0,1.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.2
27,ANH_N700928_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.8,1.0,1.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.62
27,ANH_N583852_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.8,1.0,1.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.83
27,ANH_N924441_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.6,1.0,1.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.3
27,ANH_N395477_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.6,1.0,1.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.24
27,ANH_N628255_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.6,1.0,1.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.6
27,ANH_N759133_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.6,1.0,1.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.32
27,ANH_N596695_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.6,1.0,1.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.52
27,ANH_N779926_DiemThiTHPT,9.1,6.5,7.8,8.3,7.2,6.3,7.533333333333332,0.6,1.0,1.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.23
28,ANH_N605528_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,1.0,1.0,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.48
28,ANH_N827538_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,0.6,1.0,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.24
28,ANH_N768284_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,1.0,1.0,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.44
28,ANH_N684209_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,1.0,1.0,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.77
28,ANH_N174137_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,1.0,1.0,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.94
28,ANH_N628706_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,1.0,1.0,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.29
28,ANH_N396286_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,1.0,1.0,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.1
28,ANH_N700928_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,1.0,1.0,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.88
28,ANH_N583852_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,1.0,1.0,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.63
28,ANH_N924441_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,0.6,1.0,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.56
28,ANH_N395477_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,0.6,1.0,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.07
28,ANH_N628255_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,0.6,1.0,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.69
28,ANH_N759133_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,0.6,1.0,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.33
28,ANH_N596695_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,0.6,1.0,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.38
28,ANH_N779926_DiemThiTHPT,6.4,5.0,6.6,8.8,7.2,8.3,7.05,0.6,1.0,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.2
29,ANH_N605528_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.16
29,ANH_N827538_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.76
29,ANH_N768284_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.54
29,ANH_N684209_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.95
29,ANH_N174137_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.38
29,ANH_N628706_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.68
29,ANH_N396286_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.84
29,ANH_N700928_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.02
29,ANH_N583852_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.1
29,ANH_N924441_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.16
29,ANH_N395477_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.3
29,ANH_N628255_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.19
29,ANH_N759133_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.49
29,ANH_N596695_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.68
29,ANH_N779926_DiemThiTHPT,10.0,5.7,7.2,5.5,6.1,8.0,7.083333333333333,0.6,1.0,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.45
30,ANH_N605528_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.14
30,ANH_N827538_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.7
30,ANH_N768284_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.38
30,ANH_N684209_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.28
30,ANH_N174137_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.24
30,ANH_N628706_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.87
30,ANH_N396286_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.77
30,ANH_N700928_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.67
30,ANH_N583852_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.66
30,ANH_N924441_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.5
30,ANH_N395477_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.72
30,ANH_N628255_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.01
30,ANH_N759133_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.41
30,ANH_N596695_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.33
30,ANH_N779926_DiemThiTHPT,6.5,6.3,6.8,9.0,8.4,8.7,7.616666666666667,0.6,0.4,1.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.53
31,ANH_N605528_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.51
31,ANH_N827538_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.08
31,ANH_N768284_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.33
31,ANH_N684209_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.73
31,ANH_N174137_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.69
31,ANH_N628706_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.79
31,ANH_N396286_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.14
31,ANH_N700928_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.46
31,ANH_N583852_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.75
31,ANH_N924441_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.77
31,ANH_N395477_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.22
31,ANH_N628255_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.8
31,ANH_N759133_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.76
31,ANH_N596695_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.9
31,ANH_N779926_DiemThiTHPT,4.8,7.4,8.0,8.5,8.8,6.3,7.3,0.6,0.6,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.51
32,ANH_N605528_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.6,0.8,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.39
32,ANH_N827538_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.8,0.8,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.65
32,ANH_N768284_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.6,0.8,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.94
32,ANH_N684209_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.6,0.8,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.98
32,ANH_N174137_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.6,0.8,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.18
32,ANH_N628706_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.6,0.8,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.14
32,ANH_N396286_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.6,0.8,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.52
32,ANH_N700928_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.6,0.8,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.16
32,ANH_N583852_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.6,0.8,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.58
32,ANH_N924441_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.8,0.8,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.18
